Retailer,Invoice Date,Region,State,City,Product,Price per Unit,Units Sold,Total Sales,Operating Profit,Operating Margin,Sales Method
Sports Direct,10/6/2021,South,Alabama,Birmingham,Men's Street Footwear,60.00,775.00,465000.00,232500.00,50%,Outlet
Sports Direct,10/7/2021,South,Alabama,Birmingham,Men's Athletic Footwear,60.00,775.00,465000.00,232500.00,50%,Outlet
Sports Direct,10/8/2021,South,Alabama,Birmingham,Women's Street Footwear,65.00,700.00,455000.00,227500.00,50%,Outlet
Sports Direct,10/9/2021,South,Alabama,Birmingham,Women's Athletic Footwear,65.00,550.00,357500.00,214500.00,60%,Outlet
Sports Direct,10/10/2021,South,Alabama,Birmingham,Men's Apparel,60.00,500.00,300000.00,135000.00,45%,Outlet
Sports Direct,10/11/2021,South,Alabama,Birmingham,Women's Apparel,70.00,750.00,525000.00,341250.00,65%,Outlet
Amazon,10/12/2021,South,Alabama,Birmingham,Men's Street Footwear,40.00,450.00,180000.00,63000.00,35%,Outlet
Amazon,10/13/2021,South,Alabama,Birmingham,Men's Athletic Footwear,40.00,250.00,100000.00,35000.00,35%,Outlet
Amazon,10/14/2021,South,Alabama,Birmingham,Women's Street Footwear,30.00,250.00,75000.00,30000.00,40%,Outlet
Amazon,10/15/2021,South,Alabama,Birmingham,Women's Athletic Footwear,35.00,100.00,35000.00,10500.00,30%,Outlet
Amazon,10/16/2021,Northeast,Maine,Portland,Men's Apparel,50.00,150.00,75000.00,18750.00,25%,Outlet
Amazon,10/17/2021,Northeast,Maine,Portland,Women's Apparel,40.00,250.00,100000.00,40000.00,40%,Outlet
Amazon,10/18/2021,Northeast,Maine,Portland,Men's Street Footwear,40.00,500.00,200000.00,70000.00,35%,Outlet
Amazon,10/19/2021,Northeast,Maine,Portland,Men's Athletic Footwear,40.00,150.00,60000.00,21000.00,35%,Outlet
Amazon,10/20/2021,Northeast,Maine,Portland,Women's Street Footwear,30.00,200.00,60000.00,24000.00,40%,Outlet
Amazon,10/21/2021,Northeast,Maine,Portland,Women's Athletic Footwear,35.00,75.00,26250.00,7875.00,30%,Outlet
Amazon,10/22/2021,Northeast,Maine,Portland,Men's Apparel,50.00,150.00,75000.00,18750.00,25%,Outlet
Amazon,10/23/2021,Northeast,Maine,Portland,Women's Apparel,40.00,250.00,100000.00,40000.00,40%,Outlet
Amazon,10/24/2021,Northeast,Maine,Portland,Men's Street Footwear,40.00,470.00,188000.00,65800.00,35%,Outlet
Amazon,10/25/2021,Northeast,Maine,Portland,Men's Athletic Footwear,40.00,175.00,70000.00,24500.00,35%,Outlet
Amazon,10/26/2021,Northeast,Maine,Portland,Women's Street Footwear,30.00,200.00,60000.00,24000.00,40%,Outlet
Amazon,10/27/2021,Northeast,Maine,Portland,Women's Athletic Footwear,35.00,50.00,17500.00,5250.00,30%,Outlet
Amazon,10/28/2021,Northeast,Maine,Portland,Men's Apparel,50.00,100.00,50000.00,12500.00,25%,Outlet
Amazon,10/29/2021,Northeast,Maine,Portland,Women's Apparel,40.00,200.00,80000.00,32000.00,40%,Outlet
Amazon,10/30/2021,Northeast,Maine,Portland,Men's Street Footwear,40.00,450.00,180000.00,63000.00,35%,Outlet
Amazon,10/31/2021,Northeast,Maine,Portland,Men's Athletic Footwear,40.00,150.00,60000.00,21000.00,35%,Outlet
Amazon,11/1/2021,Northeast,Maine,Portland,Women's Street Footwear,30.00,150.00,45000.00,18000.00,40%,Outlet
Amazon,11/2/2021,Northeast,Maine,Portland,Women's Athletic Footwear,35.00,75.00,26250.00,7875.00,30%,Outlet
Amazon,11/3/2021,Northeast,Maine,Portland,Men's Apparel,50.00,75.00,37500.00,9375.00,25%,Outlet
Amazon,11/4/2021,Northeast,Maine,Portland,Women's Apparel,40.00,225.00,90000.00,36000.00,40%,Outlet
Amazon,11/5/2021,Northeast,Maine,Portland,Men's Street Footwear,55.00,495.00,272250.00,95287.50,35%,Outlet
Amazon,11/6/2021,Northeast,Maine,Portland,Men's Athletic Footwear,50.00,200.00,100000.00,35000.00,35%,Outlet
Amazon,11/7/2021,Northeast,Maine,Portland,Women's Street Footwear,45.00,175.00,78750.00,31500.00,40%,Outlet
Amazon,11/8/2021,Northeast,Maine,Portland,Women's Athletic Footwear,45.00,125.00,56250.00,16875.00,30%,Outlet
Amazon,11/9/2021,Northeast,Maine,Portland,Men's Apparel,55.00,150.00,82500.00,20625.00,25%,Outlet
Amazon,11/10/2021,Northeast,Maine,Portland,Women's Apparel,60.00,275.00,165000.00,66000.00,40%,Outlet
Amazon,11/11/2021,Northeast,Maine,Portland,Men's Street Footwear,55.00,525.00,288750.00,101062.50,35%,Outlet
Amazon,11/12/2021,Northeast,Maine,Portland,Men's Athletic Footwear,50.00,275.00,137500.00,48125.00,35%,Outlet
Amazon,11/13/2021,Northeast,Maine,Portland,Women's Street Footwear,45.00,200.00,90000.00,36000.00,40%,Outlet
Amazon,11/14/2021,Northeast,Maine,Portland,Women's Athletic Footwear,45.00,175.00,78750.00,23625.00,30%,Outlet
Amazon,11/15/2021,Northeast,Maine,Portland,Men's Apparel,55.00,175.00,96250.00,24062.50,25%,Outlet
Amazon,11/16/2021,Northeast,Maine,Portland,Women's Apparel,60.00,325.00,195000.00,78000.00,40%,Outlet
Amazon,11/17/2021,Northeast,Maine,Portland,Men's Street Footwear,55.00,550.00,302500.00,105875.00,35%,Outlet
Amazon,11/18/2021,Northeast,Maine,Portland,Men's Athletic Footwear,50.00,300.00,150000.00,52500.00,35%,Outlet
Amazon,11/19/2021,Northeast,Maine,Portland,Women's Street Footwear,45.00,225.00,101250.00,40500.00,40%,Outlet
Amazon,11/20/2021,Northeast,Maine,Portland,Women's Athletic Footwear,45.00,175.00,78750.00,23625.00,30%,Outlet
Amazon,11/21/2021,Northeast,Maine,Portland,Men's Apparel,55.00,200.00,110000.00,27500.00,25%,Outlet
Amazon,12/20/2021,Northeast,Maine,Portland,Women's Apparel,60.00,375.00,225000.00,90000.00,40%,Outlet
Amazon,12/21/2021,Northeast,Maine,Portland,Men's Street Footwear,55.00,525.00,288750.00,101062.50,35%,Outlet
Amazon,12/22/2021,Northeast,Maine,Portland,Men's Athletic Footwear,50.00,300.00,150000.00,52500.00,35%,Outlet
Amazon,12/23/2021,Northeast,Maine,Portland,Women's Street Footwear,45.00,225.00,101250.00,40500.00,40%,Outlet
Amazon,12/24/2021,Northeast,Maine,Portland,Women's Athletic Footwear,45.00,175.00,78750.00,23625.00,30%,Outlet
Amazon,12/25/2021,Northeast,Maine,Portland,Men's Apparel,55.00,150.00,82500.00,20625.00,25%,Outlet
Amazon,12/26/2021,Northeast,Maine,Portland,Women's Apparel,60.00,325.00,195000.00,78000.00,40%,Outlet
Amazon,12/27/2021,Northeast,Maine,Portland,Men's Street Footwear,55.00,450.00,247500.00,86625.00,35%,Outlet
Amazon,12/28/2021,Northeast,Maine,Portland,Men's Athletic Footwear,50.00,250.00,125000.00,43750.00,35%,Outlet
Amazon,12/29/2021,Northeast,Maine,Portland,Women's Street Footwear,45.00,150.00,67500.00,27000.00,40%,Outlet
Amazon,12/30/2021,Northeast,Maine,Portland,Women's Athletic Footwear,45.00,125.00,56250.00,16875.00,30%,Outlet
Amazon,12/31/2021,Northeast,Maine,Portland,Men's Apparel,55.00,125.00,68750.00,17187.50,25%,Outlet
Amazon,9/17/2021,Northeast,Maine,Portland,Women's Apparel,60.00,225.00,135000.00,54000.00,40%,Outlet
Amazon,10/19/2021,Northeast,Maine,Portland,Men's Street Footwear,60.00,400.00,240000.00,84000.00,35%,Outlet
Amazon,10/19/2021,Northeast,Maine,Portland,Men's Athletic Footwear,55.00,225.00,123750.00,43312.50,35%,Outlet
Amazon,10/19/2021,Northeast,Maine,Portland,Women's Street Footwear,55.00,125.00,68750.00,27500.00,40%,Outlet
Amazon,10/19/2021,Northeast,Maine,Portland,Women's Athletic Footwear,55.00,100.00,55000.00,16500.00,30%,Outlet
Amazon,10/19/2021,Northeast,Maine,Portland,Men's Apparel,65.00,100.00,65000.00,16250.00,25%,Outlet
Amazon,10/19/2021,Northeast,Maine,Portland,Women's Apparel,70.00,225.00,157500.00,63000.00,40%,Outlet
Amazon,11/18/2021,Northeast,Maine,Portland,Men's Street Footwear,65.00,375.00,243750.00,85312.50,35%,Outlet
Amazon,11/18/2021,Northeast,Maine,Portland,Men's Athletic Footwear,55.00,200.00,110000.00,38500.00,35%,Outlet
Amazon,11/18/2021,Northeast,Maine,Portland,Women's Street Footwear,55.00,195.00,107250.00,42900.00,40%,Outlet
Amazon,11/18/2021,Northeast,Maine,Portland,Women's Athletic Footwear,55.00,175.00,96250.00,28875.00,30%,Outlet
Amazon,11/18/2021,Northeast,Maine,Portland,Men's Apparel,65.00,150.00,97500.00,24375.00,25%,Outlet
Amazon,11/18/2021,Northeast,Maine,Portland,Women's Apparel,70.00,250.00,175000.00,70000.00,40%,Outlet
Amazon,12/17/2021,Northeast,Maine,Portland,Men's Street Footwear,65.00,475.00,308750.00,108062.50,35%,Outlet
Amazon,12/17/2021,Northeast,Maine,Portland,Men's Athletic Footwear,55.00,275.00,151250.00,52937.50,35%,Outlet
Amazon,12/17/2021,Northeast,Maine,Portland,Women's Street Footwear,55.00,250.00,137500.00,55000.00,40%,Outlet
Amazon,12/17/2021,Northeast,Maine,Portland,Women's Athletic Footwear,55.00,200.00,110000.00,33000.00,30%,Outlet
Amazon,12/17/2021,Northeast,Maine,Portland,Men's Apparel,65.00,200.00,130000.00,32500.00,25%,Outlet
Amazon,12/17/2021,Northeast,Maine,Portland,Women's Apparel,70.00,300.00,210000.00,84000.00,40%,Outlet
West Gear,1/10/2021,Northeast,Maine,Portland,Men's Street Footwear,35.00,375.00,131250.00,32812.50,25%,Outlet
West Gear,1/10/2021,Northeast,Maine,Portland,Men's Athletic Footwear,45.00,375.00,168750.00,33750.00,20%,Outlet
West Gear,1/10/2021,Northeast,Maine,Portland,Women's Street Footwear,45.00,375.00,168750.00,42187.50,25%,Outlet
West Gear,1/10/2021,Northeast,Maine,Portland,Women's Athletic Footwear,45.00,225.00,101250.00,25312.50,25%,Outlet
Amazon,1/24/2021,West,Alaska,Anchorage,Women's Apparel,55.00,300.00,165000.00,49500.00,30%,Outlet
Amazon,2/22/2021,West,Alaska,Anchorage,Men's Street Footwear,55.00,575.00,316250.00,110687.50,35%,Outlet
Amazon,2/22/2021,West,Alaska,Anchorage,Men's Athletic Footwear,55.00,225.00,123750.00,43312.50,35%,Outlet
Amazon,2/22/2021,West,Alaska,Anchorage,Women's Street Footwear,45.00,275.00,123750.00,30937.50,25%,Outlet
Amazon,2/22/2021,West,Alaska,Anchorage,Women's Athletic Footwear,50.00,175.00,87500.00,21875.00,25%,Outlet
Amazon,2/22/2021,West,Alaska,Anchorage,Men's Apparel,65.00,250.00,162500.00,40625.00,25%,Outlet
Amazon,2/22/2021,West,Alaska,Anchorage,Women's Apparel,55.00,350.00,192500.00,57750.00,30%,Outlet
Amazon,3/20/2021,West,Alaska,Anchorage,Men's Street Footwear,55.00,545.00,299750.00,104912.50,35%,Outlet
Amazon,3/20/2021,West,Alaska,Anchorage,Men's Athletic Footwear,55.00,250.00,137500.00,48125.00,35%,Outlet
Amazon,3/20/2021,West,Alaska,Anchorage,Women's Street Footwear,45.00,275.00,123750.00,30937.50,25%,Outlet
Amazon,3/20/2021,West,Alaska,Anchorage,Women's Athletic Footwear,50.00,125.00,62500.00,15625.00,25%,Outlet
Amazon,3/20/2021,West,Alaska,Anchorage,Men's Apparel,65.00,175.00,113750.00,28437.50,25%,Outlet
Amazon,3/20/2021,West,Alaska,Anchorage,Women's Apparel,55.00,275.00,151250.00,45375.00,30%,Outlet
Amazon,4/21/2021,West,Alaska,Anchorage,Men's Street Footwear,55.00,525.00,288750.00,101062.50,35%,Outlet
Amazon,4/21/2021,West,Alaska,Anchorage,Men's Athletic Footwear,55.00,225.00,123750.00,43312.50,35%,Outlet
Amazon,4/21/2021,West,Alaska,Anchorage,Women's Street Footwear,45.00,225.00,101250.00,25312.50,25%,Outlet
Amazon,4/21/2021,West,Alaska,Anchorage,Women's Athletic Footwear,50.00,150.00,75000.00,18750.00,25%,Outlet
Amazon,4/21/2021,West,Alaska,Anchorage,Men's Apparel,60.00,150.00,90000.00,22500.00,25%,Outlet
Amazon,4/21/2021,West,Alaska,Anchorage,Women's Apparel,50.00,300.00,150000.00,45000.00,30%,Outlet
Amazon,5/20/2021,West,Alaska,Anchorage,Men's Street Footwear,65.00,570.00,370500.00,129675.00,35%,Outlet
Amazon,5/20/2021,West,Alaska,Anchorage,Men's Athletic Footwear,60.00,275.00,165000.00,57750.00,35%,Outlet
Amazon,5/20/2021,West,Alaska,Anchorage,Women's Street Footwear,55.00,300.00,165000.00,41250.00,25%,Outlet
Amazon,5/20/2021,West,Alaska,Anchorage,Women's Athletic Footwear,55.00,250.00,137500.00,34375.00,25%,Outlet
Amazon,5/20/2021,West,Alaska,Anchorage,Men's Apparel,65.00,275.00,178750.00,44687.50,25%,Outlet
Amazon,5/20/2021,West,Alaska,Anchorage,Women's Apparel,70.00,400.00,280000.00,84000.00,30%,Outlet
Amazon,6/22/2021,West,Alaska,Anchorage,Men's Street Footwear,65.00,650.00,422500.00,147875.00,35%,Outlet
Amazon,6/22/2021,West,Alaska,Anchorage,Men's Athletic Footwear,60.00,400.00,240000.00,84000.00,35%,Outlet
Amazon,6/22/2021,West,Alaska,Anchorage,Women's Street Footwear,55.00,325.00,178750.00,44687.50,25%,Outlet
Amazon,6/22/2021,West,Alaska,Anchorage,Women's Athletic Footwear,55.00,300.00,165000.00,41250.00,25%,Outlet
Amazon,6/22/2021,West,Alaska,Anchorage,Men's Apparel,65.00,300.00,195000.00,48750.00,25%,Outlet
Amazon,6/22/2021,West,Alaska,Anchorage,Women's Apparel,70.00,450.00,315000.00,94500.00,30%,Outlet
Amazon,7/20/2021,West,Alaska,Anchorage,Men's Street Footwear,65.00,675.00,438750.00,153562.50,35%,Outlet
Amazon,7/20/2021,West,Alaska,Anchorage,Men's Athletic Footwear,60.00,425.00,255000.00,89250.00,35%,Outlet
Amazon,7/20/2021,West,Alaska,Anchorage,Women's Street Footwear,55.00,350.00,192500.00,48125.00,25%,Outlet
Amazon,7/20/2021,West,Alaska,Anchorage,Women's Athletic Footwear,55.00,300.00,165000.00,41250.00,25%,Outlet
Amazon,7/20/2021,West,Alaska,Anchorage,Men's Apparel,65.00,325.00,211250.00,52812.50,25%,Outlet
Amazon,7/20/2021,West,Alaska,Anchorage,Women's Apparel,70.00,500.00,350000.00,105000.00,30%,Outlet
Amazon,8/21/2021,West,Alaska,Anchorage,Men's Street Footwear,65.00,650.00,422500.00,147875.00,35%,Outlet
Amazon,8/21/2021,West,Alaska,Anchorage,Men's Athletic Footwear,60.00,425.00,255000.00,89250.00,35%,Outlet
Amazon,8/21/2021,West,Alaska,Anchorage,Women's Street Footwear,55.00,350.00,192500.00,48125.00,25%,Outlet
Amazon,8/21/2021,West,Alaska,Anchorage,Women's Athletic Footwear,55.00,250.00,137500.00,34375.00,25%,Outlet
Amazon,8/21/2021,West,Alaska,Anchorage,Men's Apparel,65.00,225.00,146250.00,36562.50,25%,Outlet
Amazon,8/21/2021,West,Alaska,Anchorage,Women's Apparel,70.00,400.00,280000.00,84000.00,30%,Outlet
Amazon,9/20/2021,West,Alaska,Anchorage,Men's Street Footwear,65.00,525.00,341250.00,119437.50,35%,Outlet
Amazon,9/20/2021,West,Alaska,Anchorage,Men's Athletic Footwear,60.00,325.00,195000.00,68250.00,35%,Outlet
Amazon,9/20/2021,West,Alaska,Anchorage,Women's Street Footwear,55.00,225.00,123750.00,30937.50,25%,Outlet
Amazon,9/20/2021,West,Alaska,Anchorage,Women's Athletic Footwear,55.00,200.00,110000.00,27500.00,25%,Outlet
Amazon,9/20/2021,West,Alaska,Anchorage,Men's Apparel,65.00,200.00,130000.00,32500.00,25%,Outlet
Amazon,9/20/2021,West,Alaska,Anchorage,Women's Apparel,70.00,300.00,210000.00,63000.00,30%,Outlet
Amazon,10/22/2021,West,Alaska,Anchorage,Men's Street Footwear,70.00,450.00,315000.00,110250.00,35%,Outlet
Amazon,10/22/2021,West,Alaska,Anchorage,Men's Athletic Footwear,65.00,275.00,178750.00,62562.50,35%,Outlet
Amazon,10/22/2021,West,Alaska,Anchorage,Women's Street Footwear,65.00,175.00,113750.00,28437.50,25%,Outlet
Amazon,10/22/2021,West,Alaska,Anchorage,Women's Athletic Footwear,65.00,150.00,97500.00,24375.00,25%,Outlet
Amazon,10/22/2021,West,Alaska,Anchorage,Men's Apparel,75.00,150.00,112500.00,28125.00,25%,Outlet
Amazon,10/22/2021,West,Alaska,Anchorage,Women's Apparel,80.00,275.00,220000.00,66000.00,30%,Outlet
Amazon,11/21/2021,West,Alaska,Anchorage,Men's Street Footwear,75.00,425.00,318750.00,111562.50,35%,Outlet
Amazon,11/21/2021,West,Alaska,Anchorage,Men's Athletic Footwear,65.00,300.00,195000.00,68250.00,35%,Outlet
Amazon,11/21/2021,West,Alaska,Anchorage,Women's Street Footwear,65.00,320.00,208000.00,52000.00,25%,Outlet
Amazon,11/21/2021,West,Alaska,Anchorage,Women's Athletic Footwear,65.00,300.00,195000.00,48750.00,25%,Outlet
Amazon,11/21/2021,West,Alaska,Anchorage,Men's Apparel,75.00,275.00,206250.00,51562.50,25%,Outlet
Amazon,11/21/2021,West,Alaska,Anchorage,Women's Apparel,80.00,375.00,300000.00,90000.00,30%,Outlet
Amazon,12/20/2021,West,Alaska,Anchorage,Men's Street Footwear,75.00,600.00,450000.00,157500.00,35%,Outlet
Amazon,12/20/2021,West,Alaska,Anchorage,Men's Athletic Footwear,65.00,400.00,260000.00,91000.00,35%,Outlet
Foot Locker,1/10/2021,West,Alaska,Anchorage,Men's Street Footwear,35.00,375.00,131250.00,32812.50,25%,Outlet
Foot Locker,1/10/2021,West,Alaska,Anchorage,Men's Athletic Footwear,45.00,375.00,168750.00,33750.00,20%,Outlet
Foot Locker,1/10/2021,West,Alaska,Anchorage,Women's Street Footwear,45.00,375.00,168750.00,42187.50,25%,Outlet
Foot Locker,1/10/2021,West,Alaska,Anchorage,Women's Athletic Footwear,45.00,225.00,101250.00,25312.50,25%,Outlet
Foot Locker,1/10/2021,West,Alaska,Anchorage,Men's Apparel,50.00,175.00,87500.00,13125.00,15%,Outlet
Foot Locker,1/10/2021,West,Alaska,Anchorage,Women's Apparel,45.00,425.00,191250.00,76500.00,40%,Outlet
Foot Locker,2/10/2021,West,Alaska,Anchorage,Men's Street Footwear,35.00,475.00,166250.00,41562.50,25%,Outlet
Foot Locker,2/10/2021,West,Alaska,Anchorage,Men's Athletic Footwear,45.00,375.00,168750.00,33750.00,20%,Outlet
Foot Locker,2/10/2021,West,Alaska,Anchorage,Women's Street Footwear,45.00,375.00,168750.00,42187.50,25%,Outlet
Foot Locker,2/10/2021,West,Hawaii,Honolulu,Women's Athletic Footwear,45.00,225.00,101250.00,25312.50,25%,Outlet
Foot Locker,2/10/2021,West,Hawaii,Honolulu,Men's Apparel,50.00,150.00,75000.00,11250.00,15%,Outlet
Foot Locker,2/10/2021,West,Hawaii,Honolulu,Women's Apparel,45.00,350.00,157500.00,63000.00,40%,Outlet
Foot Locker,3/9/2021,West,Hawaii,Honolulu,Men's Street Footwear,45.00,500.00,225000.00,56250.00,25%,Outlet
Foot Locker,3/9/2021,West,Hawaii,Honolulu,Men's Athletic Footwear,55.00,350.00,192500.00,38500.00,20%,Outlet
Foot Locker,3/9/2021,West,Hawaii,Honolulu,Women's Street Footwear,60.00,375.00,225000.00,56250.00,25%,Outlet
Foot Locker,3/9/2021,West,Hawaii,Honolulu,Women's Athletic Footwear,55.00,275.00,151250.00,37812.50,25%,Outlet
Foot Locker,3/9/2021,West,Hawaii,Honolulu,Men's Apparel,60.00,125.00,75000.00,11250.00,15%,Outlet
Foot Locker,3/9/2021,West,Hawaii,Honolulu,Women's Apparel,55.00,325.00,178750.00,71500.00,40%,Outlet
Foot Locker,4/10/2021,West,Hawaii,Honolulu,Men's Street Footwear,60.00,500.00,300000.00,75000.00,25%,Outlet
Foot Locker,4/10/2021,West,Hawaii,Honolulu,Men's Athletic Footwear,65.00,300.00,195000.00,39000.00,20%,Outlet
Foot Locker,4/10/2021,West,Hawaii,Honolulu,Women's Street Footwear,65.00,350.00,227500.00,56875.00,25%,Outlet
Foot Locker,4/10/2021,West,Hawaii,Honolulu,Women's Athletic Footwear,50.00,250.00,125000.00,31250.00,25%,Outlet
Foot Locker,4/10/2021,West,Hawaii,Honolulu,Men's Apparel,55.00,150.00,82500.00,12375.00,15%,Outlet
Foot Locker,4/10/2021,West,Hawaii,Honolulu,Women's Apparel,70.00,325.00,227500.00,91000.00,40%,Outlet
Foot Locker,5/11/2021,West,Hawaii,Honolulu,Men's Street Footwear,55.00,525.00,288750.00,72187.50,25%,Outlet
Foot Locker,5/11/2021,West,Hawaii,Honolulu,Men's Athletic Footwear,60.00,375.00,225000.00,45000.00,20%,Outlet
Foot Locker,5/11/2021,West,Hawaii,Honolulu,Women's Street Footwear,60.00,375.00,225000.00,56250.00,25%,Outlet
Foot Locker,5/11/2021,West,Hawaii,Honolulu,Women's Athletic Footwear,55.00,275.00,151250.00,37812.50,25%,Outlet
Foot Locker,5/11/2021,West,Hawaii,Honolulu,Men's Apparel,60.00,175.00,105000.00,15750.00,15%,Outlet
Foot Locker,5/11/2021,West,Hawaii,Honolulu,Women's Apparel,75.00,475.00,356250.00,142500.00,40%,Outlet
Foot Locker,6/10/2021,West,Hawaii,Honolulu,Men's Street Footwear,70.00,725.00,507500.00,126875.00,25%,Outlet
Foot Locker,6/10/2021,West,Hawaii,Honolulu,Men's Athletic Footwear,75.00,600.00,450000.00,90000.00,20%,Outlet
Foot Locker,6/10/2021,West,Hawaii,Honolulu,Women's Street Footwear,75.00,600.00,450000.00,112500.00,25%,Outlet
Foot Locker,6/10/2021,West,Hawaii,Honolulu,Women's Athletic Footwear,75.00,475.00,356250.00,89062.50,25%,Outlet
Foot Locker,6/10/2021,West,Hawaii,Honolulu,Men's Apparel,85.00,350.00,297500.00,44625.00,15%,Outlet
Foot Locker,6/10/2021,West,Hawaii,Honolulu,Women's Apparel,100.00,650.00,650000.00,260000.00,40%,Outlet
Foot Locker,7/9/2021,West,Hawaii,Honolulu,Men's Street Footwear,80.00,800.00,640000.00,160000.00,25%,Outlet
Foot Locker,7/9/2021,West,Hawaii,Honolulu,Men's Athletic Footwear,85.00,650.00,552500.00,110500.00,20%,Outlet
Foot Locker,7/9/2021,West,Hawaii,Honolulu,Women's Street Footwear,85.00,600.00,510000.00,127500.00,25%,Outlet
Foot Locker,7/9/2021,West,Hawaii,Honolulu,Women's Athletic Footwear,80.00,500.00,400000.00,100000.00,25%,Outlet
Foot Locker,7/9/2021,West,Hawaii,Honolulu,Men's Apparel,85.00,550.00,467500.00,70125.00,15%,Outlet
Foot Locker,7/9/2021,West,Hawaii,Honolulu,Women's Apparel,100.00,550.00,550000.00,220000.00,40%,Outlet
Foot Locker,8/10/2021,West,Hawaii,Honolulu,Men's Street Footwear,85.00,750.00,637500.00,159375.00,25%,Outlet
Foot Locker,8/10/2021,West,Hawaii,Honolulu,Men's Athletic Footwear,75.00,725.00,543750.00,108750.00,20%,Outlet
Foot Locker,8/10/2021,West,Hawaii,Honolulu,Women's Street Footwear,70.00,600.00,420000.00,105000.00,25%,Outlet
Foot Locker,8/10/2021,West,Hawaii,Honolulu,Women's Athletic Footwear,70.00,525.00,367500.00,91875.00,25%,Outlet
Walmart,8/10/2021,West,Hawaii,Honolulu,Men's Apparel,70.00,525.00,367500.00,55125.00,15%,Outlet
Walmart,8/10/2021,West,Hawaii,Honolulu,Women's Apparel,75.00,350.00,262500.00,105000.00,40%,Outlet
Walmart,9/11/2021,West,Hawaii,Honolulu,Men's Street Footwear,65.00,550.00,357500.00,89375.00,25%,Outlet
Walmart,9/11/2021,West,Hawaii,Honolulu,Men's Athletic Footwear,70.00,550.00,385000.00,77000.00,20%,Outlet
